customer_id,age,income,employment_length,loan_amount,loan_term,interest_rate,credit_score,dti_ratio,existing_loans,previous_defaults,employment_type,education,marital_status,loan_purpose,loan_default
CUST-000203,57,113917.01,1,50023.85,48,11.84,336,0.4489,6,0,SELF_EMPLOYED,PHD,SINGLE,AUTO,1
CUST-000204,31,177848.96,13,37552.33,12,5.78,576,0.4953,6,0,SALARIED,PHD,DIVORCED,PERSONAL,1
CUST-000205,45,199606.67,19,49884.26,48,24.66,440,0.5679,6,0,UNEMPLOYED,PHD,SINGLE,AUTO,1
CUST-000206,35,198512.31,17,54204.82,24,12.76,530,0.3962,2,0,SALARIED,BACHELORS,MARRIED,EDUCATION,1
CUST-000207,51,195182.48,24,63769.21,48,16.53,440,0.1984,1,0,UNEMPLOYED,BACHELORS,SINGLE,BUSINESS,1
CUST-000208,51,99626.50,28,68312.36,12,16.07,437,0.5941,2,0,SELF_EMPLOYED,BACHELORS,SINGLE,PERSONAL,1
CUST-000209,22,86812.87,4,88033.75,12,13.22,847,0.5301,3,0,SALARIED,BACHELORS,SINGLE,AUTO,1
CUST-000210,41,113266.62,16,7637.93,36,17.35,317,0.5122,0,0,RETIRED,BACHELORS,SINGLE,EDUCATION,1
CUST-000211,53,86002.49,30,6522.12,60,9.36,307,0.2514,4,0,SELF_EMPLOYED,MASTERS,SINGLE,HOME,0
CUST-000212,32,32548.72,14,31625.41,12,17.82,792,0.6822,2,0,SALARIED,HIGH_SCHOOL,DIVORCED,PERSONAL,0
CUST-000213,60,176244.11,11,9178.12,24,6.77,448,0.2423,4,0,SELF_EMPLOYED,PHD,DIVORCED,BUSINESS,0
CUST-000214,33,57849.15,11,48136.55,60,7.09,449,0.2071,1,0,UNEMPLOYED,BACHELORS,SINGLE,HOME,0
CUST-000215,57,132446.95,13,12610.96,36,10.65,520,0.3416,3,0,SALARIED,BACHELORS,MARRIED,HOME,1
CUST-000216,51,163948.40,8,56974.98,48,10.28,789,0.2001,3,0,RETIRED,BACHELORS,MARRIED,BUSINESS,0
CUST-000217,51,113221.48,21,45087.17,60,22.17,662,0.0541,5,0,SELF_EMPLOYED,PHD,MARRIED,BUSINESS,0
CUST-000218,65,53053.81,22,44454.36,48,11.22,360,0.5420,4,0,SALARIED,HIGH_SCHOOL,SINGLE,BUSINESS,0
CUST-000219,32,65806.48,7,25672.21,24,11.76,849,0.6473,6,0,UNEMPLOYED,MASTERS,MARRIED,BUSINESS,1
CUST-000220,29,47638.66,11,84417.45,36,8.54,353,0.5802,5,0,SALARIED,PHD,DIVORCED,BUSINESS,1
CUST-000221,32,152636.22,14,65215.98,12,16.80,828,0.5401,2,0,SALARIED,PHD,SINGLE,EDUCATION,0
CUST-000222,67,63523.80,22,33910.21,48,21.95,668,0.4783,4,0,SALARIED,BACHELORS,DIVORCED,PERSONAL,0
CUST-000223,34,115876.61,16,11989.47,60,24.73,605,0.6392,4,0,SALARIED,MASTERS,MARRIED,PERSONAL,1
CUST-000224,39,154984.49,12,7390.14,60,14.71,767,0.6908,4,0,SELF_EMPLOYED,MASTERS,DIVORCED,AUTO,0
CUST-000225,40,91271.86,15,21165.13,60,12.29,601,0.5170,0,0,SELF_EMPLOYED,PHD,MARRIED,AUTO,0
CUST-000226,22,69941.36,2,63539.57,36,9.92,669,0.3850,0,0,RETIRED,BACHELORS,MARRIED,AUTO,0
CUST-000227,46,187845.03,28,85050.00,36,9.05,474,0.3908,2,0,UNEMPLOYED,PHD,SINGLE,EDUCATION,0
CUST-000228,35,149705.47,17,39788.73,60,5.86,761,0.0817,6,0,RETIRED,PHD,MARRIED,EDUCATION,0
CUST-000229,29,115575.26,11,22112.83,24,13.26,580,0.1837,5,3,UNEMPLOYED,MASTERS,MARRIED,BUSINESS,1
CUST-000230,48,136617.47,8,34937.53,12,20.32,589,0.0909,5,0,RETIRED,BACHELORS,MARRIED,PERSONAL,0
CUST-000231,59,182535.08,5,17926.35,36,8.87,670,0.3004,1,0,SELF_EMPLOYED,PHD,SINGLE,BUSINESS,0
CUST-000232,62,85025.33,23,10693.30,12,6.85,448,0.6650,3,0,SELF_EMPLOYED,BACHELORS,DIVORCED,HOME,1
CUST-000233,57,56589.23,29,34098.66,24,23.42,333,0.1553,4,0,SALARIED,BACHELORS,DIVORCED,AUTO,0
CUST-000234,45,109826.97,9,29665.99,60,16.35,419,0.1527,1,1,SALARIED,PHD,SINGLE,PERSONAL,0
CUST-000235,36,162636.17,7,33288.03,24,20.44,755,0.3157,4,0,UNEMPLOYED,HIGH_SCHOOL,SINGLE,BUSINESS,0
CUST-000236,43,85948.61,25,60852.83,60,23.38,494,0.1934,4,0,SALARIED,MASTERS,SINGLE,AUTO,0
CUST-000237,43,153997.43,25,13927.64,60,5.28,785,0.5254,4,0,SELF_EMPLOYED,BACHELORS,MARRIED,BUSINESS,0
CUST-000238,54,59702.15,1,62449.35,36,5.12,839,0.4358,3,1,UNEMPLOYED,PHD,SINGLE,BUSINESS,0
CUST-000239,61,39858.97,27,37147.94,60,17.96,460,0.5971,2,0,SALARIED,PHD,DIVORCED,HOME,0
CUST-000240,68,91872.95,12,63197.10,48,16.76,682,0.2534,6,0,UNEMPLOYED,BACHELORS,DIVORCED,AUTO,1
CUST-000241,36,160436.57,18,20733.23,36,8.13,588,0.1220,0,0,SELF_EMPLOYED,HIGH_SCHOOL,SINGLE,PERSONAL,1
CUST-000242,47,164151.10,28,59856.22,24,10.39,330,0.4280,4,0,SELF_EMPLOYED,PHD,MARRIED,EDUCATION,0
CUST-000243,60,145409.61,12,77478.69,24,20.45,549,0.3480,6,0,SALARIED,HIGH_SCHOOL,MARRIED,AUTO,0
CUST-000244,40,91520.59,22,70574.65,36,9.35,667,0.6379,5,2,RETIRED,BACHELORS,SINGLE,AUTO,1
CUST-000245,63,68412.51,15,72156.86,12,11.99,446,0.4892,1,0,RETIRED,HIGH_SCHOOL,SINGLE,HOME,0
CUST-000246,70,194923.89,28,64438.25,60,23.23,724,0.3877,5,0,SELF_EMPLOYED,PHD,DIVORCED,BUSINESS,0
CUST-000247,53,71514.34,7,4103.55,36,11.48,832,0.1172,3,0,SELF_EMPLOYED,BACHELORS,SINGLE,HOME,0
CUST-000248,57,129821.00,9,58710.86,24,5.50,829,0.2718,2,0,UNEMPLOYED,BACHELORS,DIVORCED,BUSINESS,0
CUST-000249,64,173074.65,5,48267.86,24,18.30,452,0.2781,2,0,RETIRED,BACHELORS,SINGLE,EDUCATION,0
CUST-000250,69,54890.91,23,13708.56,48,18.56,?,0.1380,1,0,SALARIED,MASTERS,SINGLE,EDUCATION,1
CUST-000251,51,186870.10,33,84475.47,48,20.51,791,0.1729,3,0,SELF_EMPLOYED,PHD,DIVORCED,BUSINESS,0
CUST-000252,55,97771.01,31,70605.38,12,17.90,751,0.4835,3,1,SELF_EMPLOYED,HIGH_SCHOOL,MARRIED,AUTO,1
CUST-000253,43,186245.93,14,67143.48,48,15.98,781,0.2532,6,2,UNEMPLOYED,HIGH_SCHOOL,MARRIED,AUTO,1
CUST-000254,26,137559.62,8,67363.76,48,14.36,736,0.4721,3,0,SELF_EMPLOYED,BACHELORS,DIVORCED,HOME,0
CUST-000255,22,124339.07,2,11666.30,24,5.27,666,0.1244,6,2,UNEMPLOYED,HIGH_SCHOOL,MARRIED,AUTO,0
CUST-000256,39,70804.86,6,5260.04,48,15.23,493,0.3237,0,0,SELF_EMPLOYED,BACHELORS,MARRIED,EDUCATION,0
CUST-000257,59,93318.25,4,22348.20,48,19.40,630,0.0923,3,0,SELF_EMPLOYED,BACHELORS,SINGLE,AUTO,0
CUST-000258,55,158599.51,8,30150.14,48,6.47,376,0.5992,4,0,UNEMPLOYED,HIGH_SCHOOL,SINGLE,AUTO,1
CUST-000259,63,22469.69,18,74245.76,48,11.38,694,0.4153,1,0,SELF_EMPLOYED,HIGH_SCHOOL,SINGLE,BUSINESS,1
CUST-000260,46,179015.94,28,82567.73,36,13.00,843,0.6969,0,3,UNEMPLOYED,BACHELORS,MARRIED,PERSONAL,1
CUST-000261,30,87797.54,12,35791.53,36,16.17,528,0.3122,4,0,RETIRED,MASTERS,SINGLE,BUSINESS,0
CUST-000262,37,173853.08,9,71566.60,60,24.77,381,0.2643,3,0,SALARIED,HIGH_SCHOOL,SINGLE,AUTO,0
CUST-000263,45,50511.24,27,86619.12,48,22.20,681,0.2718,6,2,UNEMPLOYED,BACHELORS,SINGLE,HOME,1
CUST-000264,44,196973.76,26,87007.44,48,15.57,586,0.1717,1,0,SELF_EMPLOYED,HIGH_SCHOOL,SINGLE,EDUCATION,0
CUST-000265,23,70932.74,3,42851.38,12,21.15,694,0.2346,0,0,RETIRED,BACHELORS,MARRIED,HOME,0
CUST-000266,69,125577.14,31,50815.29,24,10.77,432,0.5656,5,2,SELF_EMPLOYED,MASTERS,MARRIED,BUSINESS,1
CUST-000267,36,40502.38,18,14960.92,24,17.43,637,0.1064,2,0,RETIRED,MASTERS,MARRIED,HOME,0
CUST-000268,67,28416.04,31,44118.53,36,17.38,736,0.4947,5,0,SELF_EMPLOYED,HIGH_SCHOOL,SINGLE,PERSONAL,0
CUST-000269,34,104451.16,1,21252.62,48,13.33,783,0.1578,5,0,SELF_EMPLOYED,BACHELORS,SINGLE,BUSINESS,0
CUST-000270,70,28479.38,5,70490.40,48,7.14,382,0.5214,4,0,UNEMPLOYED,PHD,SINGLE,EDUCATION,1
CUST-000271,70,173614.27,23,37794.58,24,19.98,415,0.5554,4,0,RETIRED,BACHELORS,MARRIED,EDUCATION,1
CUST-000272,48,49264.43,10,28343.76,36,11.90,485,0.6276,2,0,RETIRED,HIGH_SCHOOL,MARRIED,EDUCATION,0
CUST-000273,41,180480.31,3,33050.51,48,5.59,839,0.1832,4,0,SALARIED,MASTERS,MARRIED,HOME,0
CUST-000274,50,164553.96,7,14183.71,48,19.84,419,0.5784,6,0,UNEMPLOYED,PHD,MARRIED,AUTO,1
CUST-000275,36,35666.05,18,55794.12,36,10.13,674,0.4365,6,0,SELF_EMPLOYED,PHD,MARRIED,EDUCATION,0
CUST-000276,29,27122.15,11,36856.74,60,19.44,548,0.1522,3,0,RETIRED,PHD,SINGLE,HOME,1
CUST-000277,61,112317.38,?,31242.66,24,14.97,819,0.4424,6,3,SELF_EMPLOYED,HIGH_SCHOOL,SINGLE,EDUCATION,1
CUST-000278,38,55892.83,20,39864.67,48,11.38,523,0.6749,5,0,RETIRED,BACHELORS,DIVORCED,BUSINESS,1
CUST-000279,63,75263.23,15,89155.26,60,21.52,739,0.5369,3,0,SALARIED,PHD,SINGLE,PERSONAL,0
CUST-000280,68,97981.73,8,30278.33,24,20.60,602,0.0850,5,0,SELF_EMPLOYED,HIGH_SCHOOL,DIVORCED,AUTO,0
CUST-000281,62,?,26,87962.16,36,22.13,503,0.4216,4,0,SELF_EMPLOYED,MASTERS,SINGLE,BUSINESS,1
CUST-000282,27,84419.86,7,51206.94,12,5.16,825,0.3265,0,0,SALARIED,HIGH_SCHOOL,SINGLE,BUSINESS,0
CUST-000283,37,128225.99,18,46362.55,36,21.14,632,0.5773,6,0,UNEMPLOYED,BACHELORS,SINGLE,HOME,0
CUST-000284,58,64677.12,11,40264.72,24,9.31,531,0.5188,1,0,SALARIED,HIGH_SCHOOL,DIVORCED,AUTO,1
CUST-000285,49,103849.96,12,51346.50,48,19.48,672,0.4380,5,1,SELF_EMPLOYED,MASTERS,DIVORCED,AUTO,1
CUST-000286,29,143604.79,10,42045.15,60,6.31,607,0.1502,4,0,UNEMPLOYED,HIGH_SCHOOL,SINGLE,AUTO,0
CUST-000287,70,145590.02,17,20001.18,12,10.02,516,0.1233,0,0,SALARIED,PHD,DIVORCED,AUTO,0
CUST-000288,44,156104.69,4,27432.92,36,16.69,496,0.6849,6,0,UNEMPLOYED,PHD,SINGLE,EDUCATION,1
CUST-000289,68,151171.24,4,28886.67,60,13.91,535,0.1547,4,0,SELF_EMPLOYED,MASTERS,DIVORCED,EDUCATION,0
CUST-000290,28,174534.02,10,25367.88,12,21.40,609,0.3735,4,0,SELF_EMPLOYED,HIGH_SCHOOL,DIVORCED,HOME,1
CUST-000291,42,139696.51,24,42451.25,24,5.51,679,0.3733,5,0,SALARIED,HIGH_SCHOOL,DIVORCED,BUSINESS,0
CUST-000292,41,115535.15,9,11718.40,48,17.20,481,0.3943,3,1,RETIRED,BACHELORS,SINGLE,PERSONAL,1
CUST-000293,40,88254.08,0,52146.11,36,23.16,337,0.3641,5,0,RETIRED,HIGH_SCHOOL,MARRIED,BUSINESS,1
CUST-000294,36,20915.07,18,39557.30,48,24.89,427,0.0866,5,0,SALARIED,BACHELORS,SINGLE,BUSINESS,0
CUST-000295,28,?,10,52312.66,36,17.96,360,0.1689,2,0,RETIRED,HIGH_SCHOOL,DIVORCED,AUTO,1
CUST-000296,68,78520.94,12,15210.14,24,24.57,794,0.4346,6,0,UNEMPLOYED,BACHELORS,SINGLE,BUSINESS,0
CUST-000297,64,73748.62,26,45275.98,60,17.04,457,0.6464,0,0,SALARIED,HIGH_SCHOOL,SINGLE,AUTO,1
CUST-000298,58,98956.73,30,61157.36,60,15.46,527,0.6283,1,0,SALARIED,MASTERS,MARRIED,BUSINESS,1
CUST-000299,68,180103.41,17,56303.95,24,16.42,738,0.3650,4,0,UNEMPLOYED,HIGH_SCHOOL,DIVORCED,HOME,0
CUST-000300,42,141283.84,14,63039.54,60,8.36,517,0.4863,6,0,RETIRED,BACHELORS,MARRIED,PERSONAL,1
CUST-000301,66,124873.58,28,53655.28,12,22.63,635,0.6005,1,0,SELF_EMPLOYED,BACHELORS,MARRIED,HOME,1
CUST-000302,36,99127.62,3,56553.73,24,23.79,661,0.3544,3,0,UNEMPLOYED,MASTERS,DIVORCED,EDUCATION,1
CUST-000303,45,72303.98,27,55156.33,12,16.64,453,0.2724,3,0,SALARIED,HIGH_SCHOOL,MARRIED,PERSONAL,1
CUST-000304,29,142045.84,1,62175.19,24,16.00,510,0.5977,3,0,RETIRED,HIGH_SCHOOL,DIVORCED,BUSINESS,0
CUST-000305,49,32753.01,17,78894.29,12,18.30,484,0.5612,0,0,UNEMPLOYED,MASTERS,DIVORCED,PERSONAL,0
CUST-000306,40,116654.91,1,89838.89,48,22.95,464,0.3188,6,0,SELF_EMPLOYED,HIGH_SCHOOL,DIVORCED,AUTO,0
CUST-000307,60,181797.77,22,70208.39,12,14.90,449,0.4132,4,3,UNEMPLOYED,PHD,SINGLE,PERSONAL,1
CUST-000308,33,185039.95,15,81425.73,24,16.61,801,0.5037,5,2,UNEMPLOYED,MASTERS,DIVORCED,HOME,1
CUST-000309,27,115044.31,9,26356.72,36,13.80,657,0.0733,2,0,SELF_EMPLOYED,MASTERS,DIVORCED,EDUCATION,1
CUST-000310,31,59432.55,10,70753.63,24,10.62,515,0.5334,5,0,SELF_EMPLOYED,BACHELORS,MARRIED,PERSONAL,1
CUST-000311,68,127166.88,33,76852.46,60,8.90,515,0.2498,5,0,SALARIED,PHD,SINGLE,AUTO,0
CUST-000312,52,150096.02,1,59143.25,12,20.92,330,0.6156,4,0,RETIRED,HIGH_SCHOOL,DIVORCED,PERSONAL,0
CUST-000313,24,31283.23,6,22007.17,24,5.28,710,0.1410,4,0,RETIRED,PHD,DIVORCED,BUSINESS,0
CUST-000314,68,139267.50,13,46359.60,24,22.87,429,0.2821,5,0,UNEMPLOYED,PHD,DIVORCED,BUSINESS,0
CUST-000315,69,69049.44,16,53012.60,36,7.87,703,0.1765,0,3,UNEMPLOYED,HIGH_SCHOOL,SINGLE,AUTO,1
CUST-000316,26,131738.04,8,15633.71,12,16.70,848,0.6210,0,0,RETIRED,MASTERS,MARRIED,HOME,0
CUST-000317,33,18748.28,15,86964.61,24,15.41,345,0.5389,1,0,RETIRED,MASTERS,MARRIED,PERSONAL,1
CUST-000318,26,138329.30,1,6335.58,24,13.05,617,0.6151,5,0,RETIRED,BACHELORS,DIVORCED,AUTO,0
CUST-000319,37,86326.91,0,62486.22,60,19.18,321,0.1391,6,0,RETIRED,MASTERS,SINGLE,HOME,1
CUST-000320,39,158872.53,18,54180.04,48,10.89,498,0.2669,0,0,SELF_EMPLOYED,PHD,DIVORCED,BUSINESS,0
CUST-000321,49,90592.64,25,22144.79,12,11.66,448,0.5413,2,0,SELF_EMPLOYED,MASTERS,MARRIED,PERSONAL,0
CUST-000322,26,52573.40,8,37911.33,12,22.50,302,0.4631,0,3,UNEMPLOYED,HIGH_SCHOOL,MARRIED,AUTO,1
CUST-000323,55,143602.13,30,7710.49,48,18.35,702,0.6412,3,0,RETIRED,PHD,SINGLE,EDUCATION,0
CUST-000324,40,43801.50,17,6850.70,24,10.98,741,0.1174,5,0,UNEMPLOYED,MASTERS,DIVORCED,PERSONAL,0
CUST-000325,68,103011.23,24,23564.29,12,24.43,769,0.6338,0,0,UNEMPLOYED,MASTERS,SINGLE,HOME,0
CUST-000326,55,103782.34,5,6411.42,24,8.81,734,0.3060,2,0,RETIRED,MASTERS,DIVORCED,HOME,0
CUST-000327,46,25262.50,7,23843.08,36,5.07,803,0.6952,1,0,UNEMPLOYED,HIGH_SCHOOL,SINGLE,BUSINESS,1
CUST-000328,66,94891.79,10,77076.27,36,16.23,558,0.4750,6,0,RETIRED,HIGH_SCHOOL,DIVORCED,AUTO,1
CUST-000329,29,198525.95,11,75093.14,48,16.94,416,0.5209,4,0,RETIRED,PHD,SINGLE,PERSONAL,1
CUST-000330,53,90683.55,?,63335.71,36,22.00,605,0.3199,6,0,SALARIED,BACHELORS,MARRIED,HOME,0
CUST-000331,56,168356.59,14,48387.35,12,5.16,804,0.3959,0,0,UNEMPLOYED,PHD,SINGLE,EDUCATION,1
CUST-000332,59,156184.72,15,76388.73,24,5.76,763,0.6239,5,0,SELF_EMPLOYED,BACHELORS,MARRIED,AUTO,0
CUST-000333,70,142739.28,16,48942.58,24,9.32,759,0.5946,6,3,SALARIED,HIGH_SCHOOL,DIVORCED,EDUCATION,0
CUST-000334,69,112791.34,34,66029.45,12,17.72,537,0.1906,3,0,RETIRED,MASTERS,DIVORCED,BUSINESS,0
CUST-000335,26,138657.38,8,21784.89,60,8.83,567,0.6066,2,1,SALARIED,BACHELORS,SINGLE,EDUCATION,0
CUST-000336,57,163766.03,14,85085.39,36,5.05,832,0.4826,6,0,SALARIED,PHD,DIVORCED,EDUCATION,0
CUST-000337,35,162936.47,15,46673.52,36,5.19,734,0.5320,3,0,SELF_EMPLOYED,HIGH_SCHOOL,SINGLE,BUSINESS,0
CUST-000338,33,109842.99,15,69527.67,48,8.52,539,0.2415,2,0,SELF_EMPLOYED,PHD,SINGLE,PERSONAL,0
CUST-000339,53,?,19,86119.96,60,16.31,793,0.6315,0,0,RETIRED,BACHELORS,DIVORCED,HOME,0
CUST-000340,45,88786.75,11,55269.33,48,20.52,791,0.4941,2,0,RETIRED,BACHELORS,SINGLE,PERSONAL,0
CUST-000341,67,59080.02,26,72997.12,60,11.30,839,0.1448,6,0,SALARIED,MASTERS,MARRIED,HOME,0
CUST-000342,32,53451.84,11,81057.65,36,20.70,757,0.4132,1,0,RETIRED,HIGH_SCHOOL,SINGLE,PERSONAL,0
CUST-000343,28,128864.57,7,87866.44,36,20.46,699,0.5653,6,0,SELF_EMPLOYED,MASTERS,MARRIED,BUSINESS,1
CUST-000344,49,153219.09,9,76220.57,12,12.28,473,0.3872,5,0,SELF_EMPLOYED,BACHELORS,MARRIED,EDUCATION,1
CUST-000345,70,46080.49,33,13389.10,24,16.64,798,0.5441,0,0,SELF_EMPLOYED,HIGH_SCHOOL,MARRIED,EDUCATION,1
CUST-000346,69,76392.17,5,3206.59,24,10.21,547,0.6843,1,0,UNEMPLOYED,PHD,MARRIED,PERSONAL,1
CUST-000347,51,117737.17,31,6574.85,60,12.54,613,0.3289,5,0,SELF_EMPLOYED,PHD,MARRIED,HOME,0
CUST-000348,28,122498.28,10,82796.19,60,12.58,826,0.0659,4,0,SALARIED,MASTERS,SINGLE,AUTO,0
CUST-000349,39,108957.47,0,34544.71,24,17.25,443,0.4413,2,0,SALARIED,PHD,MARRIED,PERSONAL,1
CUST-000350,44,26224.07,17,71142.01,24,13.23,416,0.1603,6,0,UNEMPLOYED,HIGH_SCHOOL,MARRIED,BUSINESS,0
CUST-000351,46,84666.83,18,20016.88,12,23.07,752,0.5743,1,0,SALARIED,MASTERS,SINGLE,BUSINESS,1
CUST-000352,54,81346.65,17,22961.28,48,21.97,344,0.3541,2,0,SELF_EMPLOYED,PHD,SINGLE,BUSINESS,1
CUST-000353,64,153141.01,8,23164.54,36,13.90,710,0.4422,1,0,UNEMPLOYED,MASTERS,DIVORCED,PERSONAL,1
CUST-000354,32,148804.50,12,4545.05,12,19.08,779,0.5429,3,1,UNEMPLOYED,MASTERS,SINGLE,PERSONAL,1
CUST-000355,64,100938.67,7,78062.12,48,11.89,723,0.3986,4,3,SELF_EMPLOYED,HIGH_SCHOOL,MARRIED,AUTO,1
CUST-000356,44,132340.65,26,10849.74,48,14.84,675,0.1306,5,0,SALARIED,MASTERS,DIVORCED,AUTO,0
CUST-000357,31,156810.44,13,28114.88,48,15.86,344,0.0502,4,0,SELF_EMPLOYED,MASTERS,MARRIED,EDUCATION,0
CUST-000358,25,146768.52,0,83667.69,36,11.17,349,0.4597,1,0,UNEMPLOYED,HIGH_SCHOOL,SINGLE,AUTO,1
CUST-000359,24,164218.50,6,35464.67,24,18.17,843,0.2378,0,0,UNEMPLOYED,BACHELORS,DIVORCED,BUSINESS,0
CUST-000360,26,33955.96,8,15074.88,60,10.37,450,0.1629,3,0,SELF_EMPLOYED,HIGH_SCHOOL,MARRIED,HOME,1
CUST-000361,66,21077.10,16,46876.35,48,10.63,454,0.2869,6,0,SELF_EMPLOYED,HIGH_SCHOOL,DIVORCED,HOME,1
CUST-000362,61,138392.36,31,37147.37,60,8.02,411,0.4367,6,0,SALARIED,BACHELORS,SINGLE,PERSONAL,0
CUST-000363,65,188079.98,9,10675.74,12,9.68,479,0.0778,4,0,RETIRED,HIGH_SCHOOL,MARRIED,EDUCATION,0
CUST-000364,54,36094.77,11,83529.09,24,10.69,331,0.5503,2,1,RETIRED,HIGH_SCHOOL,MARRIED,HOME,1
CUST-000365,22,145096.33,4,10678.20,12,17.06,372,0.1583,6,0,UNEMPLOYED,BACHELORS,MARRIED,AUTO,1
CUST-000366,25,141407.09,7,63708.09,24,12.07,691,0.4874,4,0,UNEMPLOYED,HIGH_SCHOOL,DIVORCED,AUTO,0
CUST-000367,26,145759.56,8,27133.25,48,23.39,326,0.4987,6,0,SALARIED,HIGH_SCHOOL,DIVORCED,HOME,1
CUST-000368,58,164506.50,33,9934.35,60,20.84,428,0.2115,2,0,RETIRED,HIGH_SCHOOL,MARRIED,PERSONAL,1
CUST-000369,68,155824.28,30,52797.14,12,5.67,423,0.1812,1,0,UNEMPLOYED,MASTERS,DIVORCED,PERSONAL,1
CUST-000370,21,181613.55,3,73351.53,60,15.61,574,0.2146,2,3,SALARIED,BACHELORS,SINGLE,PERSONAL,1
CUST-000371,46,199579.63,16,65836.88,36,24.55,710,0.5966,2,0,SALARIED,MASTERS,DIVORCED,PERSONAL,0
CUST-000372,39,124269.67,1,25097.28,60,18.41,649,0.5570,1,0,SELF_EMPLOYED,PHD,MARRIED,EDUCATION,1
CUST-000373,37,190390.30,19,65325.65,60,19.52,637,0.2080,0,2,SELF_EMPLOYED,HIGH_SCHOOL,DIVORCED,EDUCATION,0
CUST-000374,49,94215.08,1,3792.30,24,16.12,608,0.3749,2,0,SALARIED,MASTERS,DIVORCED,HOME,0
CUST-000375,68,87613.00,2,13351.01,12,16.62,641,0.6442,5,0,RETIRED,BACHELORS,SINGLE,HOME,1
CUST-000376,48,98104.56,30,11969.22,12,9.50,544,0.3000,6,0,SALARIED,BACHELORS,SINGLE,HOME,0
CUST-000377,49,98610.79,5,51797.43,12,7.44,688,0.1353,5,0,UNEMPLOYED,HIGH_SCHOOL,DIVORCED,AUTO,0
CUST-000378,29,34199.77,11,25118.15,60,6.88,536,0.4689,4,0,SALARIED,BACHELORS,MARRIED,HOME,0
CUST-000379,46,154193.62,28,76394.45,48,22.60,844,0.3228,2,1,SELF_EMPLOYED,MASTERS,SINGLE,PERSONAL,0
CUST-000380,21,169571.93,3,20023.67,36,24.29,619,0.5703,4,2,SELF_EMPLOYED,MASTERS,MARRIED,BUSINESS,1
CUST-000381,65,108511.23,25,83400.30,24,17.71,517,0.2641,5,0,SALARIED,HIGH_SCHOOL,DIVORCED,AUTO,0
CUST-000382,50,40158.70,15,57931.38,48,14.61,495,0.3437,1,0,RETIRED,PHD,MARRIED,EDUCATION,1
CUST-000383,54,59660.05,24,51418.18,48,11.04,514,0.6719,4,0,UNEMPLOYED,HIGH_SCHOOL,SINGLE,HOME,0
CUST-000384,66,49323.78,1,72635.16,12,8.40,740,0.5107,6,0,SALARIED,HIGH_SCHOOL,SINGLE,BUSINESS,0
CUST-000385,27,139438.97,9,87812.90,36,18.03,423,0.4335,1,0,SELF_EMPLOYED,HIGH_SCHOOL,DIVORCED,HOME,1
CUST-000386,30,179356.37,12,46254.95,12,14.63,842,0.3362,0,0,SALARIED,BACHELORS,SINGLE,AUTO,0
CUST-000387,47,151828.18,12,54512.00,12,23.69,823,0.0785,4,0,SALARIED,MASTERS,DIVORCED,HOME,0
CUST-000388,49,147574.43,5,79528.72,60,11.82,395,0.1721,6,0,UNEMPLOYED,HIGH_SCHOOL,DIVORCED,PERSONAL,0
CUST-000389,31,78925.12,13,87949.57,48,20.38,480,0.6756,2,0,SALARIED,MASTERS,DIVORCED,PERSONAL,1
CUST-000390,31,92811.83,13,35715.99,24,18.44,?,0.5205,6,0,SALARIED,BACHELORS,SINGLE,HOME,0
CUST-000391,43,176470.44,25,74768.03,36,8.86,643,0.0942,5,0,UNEMPLOYED,PHD,SINGLE,HOME,0
CUST-000392,32,103550.31,14,84295.25,12,15.92,372,0.2434,5,0,RETIRED,BACHELORS,MARRIED,AUTO,0
CUST-000393,28,85364.20,10,8267.67,60,15.05,632,0.1980,3,0,UNEMPLOYED,PHD,MARRIED,EDUCATION,1
CUST-000394,38,177999.21,15,41649.17,60,13.65,681,0.4634,0,1,SALARIED,PHD,DIVORCED,BUSINESS,0
CUST-000395,67,85135.85,23,83516.98,48,20.99,511,0.1244,1,0,RETIRED,PHD,SINGLE,BUSINESS,0
CUST-000396,37,112329.05,14,68001.26,48,24.17,566,0.0993,6,0,SELF_EMPLOYED,BACHELORS,DIVORCED,EDUCATION,1
CUST-000397,39,50138.30,21,22765.56,36,10.06,662,0.6244,1,2,SELF_EMPLOYED,BACHELORS,SINGLE,EDUCATION,1
CUST-000398,54,104383.80,1,21580.81,12,13.36,378,0.1277,3,0,SELF_EMPLOYED,PHD,MARRIED,BUSINESS,0
CUST-000399,28,198119.21,10,89507.40,36,15.79,361,0.4427,4,3,UNEMPLOYED,BACHELORS,SINGLE,AUTO,1
CUST-000400,30,95013.92,12,57832.16,48,16.07,389,0.1488,3,3,UNEMPLOYED,MASTERS,MARRIED,PERSONAL,1
CUST-000401,22,172814.26,4,15158.45,48,20.33,435,0.1589,6,0,UNEMPLOYED,HIGH_SCHOOL,DIVORCED,HOME,0
CUST-000402,39,61939.78,8,40325.40,48,16.86,445,0.2124,5,0,SALARIED,MASTERS,DIVORCED,PERSONAL,0
CUST-000403,46,54651.30,13,66214.45,60,18.97,814,0.1831,6,0,UNEMPLOYED,BACHELORS,SINGLE,EDUCATION,0
CUST-000404,68,194098.64,23,28563.51,36,17.34,706,0.6171,1,0,SELF_EMPLOYED,PHD,DIVORCED,PERSONAL,0
CUST-000405,22,26145.72,4,85142.97,12,24.05,713,0.4102,6,0,SELF_EMPLOYED,HIGH_SCHOOL,DIVORCED,PERSONAL,1
